id,Window_size,Source_port,Destination_port,First_packet_size,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
991,8192,49928,443,203.0,10,552,0.0035669999997480772,5.1756619999996465,0.7178596666666535,1.6794632945839707,55.2,65.04664992654632,11,5658,0.00010900000006586197,2839.08023,258.67953527272726,855.823574320701,514.3636363636364,651.0028068644978,64.0,21,20,1440,295.7142857142857,normal,1440.0,203.0,20.0,20.0
992,8192,49929,80,439.0,18,803,0.0011210000002392917,10.085473999999977,7.122945588235298,4.645111468688791,44.611111111111114,98.46297535794795,19,2725,0.00011399999993955134,2839.994636,155.84626026315792,650.0130024462297,143.42105263157896,347.44740861659335,64.0,37,20,1440,95.35135135135135,normal,1440.0,439.0,20.0,20.0
993,8192,49930,80,443.0,17,786,0.002124000000094384,10.089020000000346,7.467581499999994,4.4364816409961305,46.235294117647065,102.28118681590759,17,2188,0.00011600000016187549,2840.000426,174.0866471764706,687.0036916940047,128.70588235294122,353.1380333357415,64.0,34,20,1440,87.47058823529413,normal,1440.0,443.0,20.0,20.0
994,8192,49931,80,443.0,19,1249,0.004664000000047963,10.368536999999831,6.763523055555552,4.77480651042718,65.73684210526315,132.97194445331655,20,4092,6.800000028306386e-05,2840.0149899999997,148.08760425,633.6318611722231,204.6,441.9350273751252,64.0,39,20,1440,136.94871794871796,normal,1440.0,443.0,20.0,20.0
995,8192,49932,80,439.0,17,782,0.0009749999999257851,10.459941999999957,7.566296687499999,4.499851325394501,46.0,101.31140113531151,17,2685,7.199999981821747e-05,2840.03649,174.18126923529408,686.9889933965889,157.94117647058823,398.52736270365347,64.0,34,20,1440,101.97058823529413,normal,1440.0,439.0,20.0,20.0
996,8192,49933,80,439.0,18,803,0.0011180000001331793,10.073420000000171,7.1205276470588394,4.642037933092882,44.611111111111114,98.46297535794795,19,2725,9.399999999004649e-05,2840.0413519999997,155.84640068421052,650.024262149809,143.42105263157896,347.44740861659335,64.0,37,20,1440,95.35135135135135,normal,1440.0,439.0,20.0,20.0
997,8192,49934,80,20.0,4,92,0.01198400000021138,6.355551999999987,2.1329869999999573,3.65686147844558,23.0,6.0,3,64,0.007677000000057886,2840.045151000001,948.803971,1637.8659852966418,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
998,8192,49935,80,20.0,4,92,0.0122350000001461,6.350781999999981,2.131380666666701,3.6541209499448697,23.0,6.0,3,64,0.0047550000003866435,2840.052173,948.805148,1637.8710494871762,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
999,8192,49936,80,20.0,4,92,0.01202499999999418,6.271971000000121,2.105559999999969,3.6082325540715847,23.0,6.0,3,64,0.007006000000274071,2840.123571,948.8029646666668,1637.9346932314581,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1000,8192,49937,80,20.0,4,92,0.012301999999635882,6.935279000000262,2.320649333333222,3.996386653768493,23.0,6.0,3,64,0.008992999999918537,2840.467956,949.1385550000001,1637.9429729329645,21.33333333333333,2.309401076758503,64.0,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
1001,8192,49938,443,242.0,39,5577,0.000653000000056636,64.26586500000029,5.260753157894729,17.20729430784146,143.0,204.60089519791808,51,6556,8.200000002034358e-05,2844.644124,59.69652092156864,398.0532113075601,128.54901960784315,286.95967059679236,64.0,90,20,1440,134.81111111111107,normal,1440.0,756.0,20.0,20.0
1002,8192,49939,443,537.0,34,3437,0.0009600000003047172,10.034093000000214,4.423426484848486,4.914406287226115,101.08823529411764,153.41651913091363,44,14339,3.999999989900971e-05,2853.264664000001,68.16389370454546,429.6591393509678,325.8863636363636,473.36849385285035,68.3409090909091,78,20,1440,227.89743589743588,normal,1440.0,537.0,20.0,20.0
1003,8192,49940,443,210.0,132,5296,0.0007999999997991836,10.072963000000072,0.9823545496183216,2.9095938667593444,40.12121212121213,75.52412589638278,412,440879,0.0,2853.415123,7.23804804368932,140.57258935047466,1070.0946601941748,591.3496199481148,64.0,544,20,1440,820.1746323529413,normal,1440.0,367.0,20.0,20.0
1004,8192,49941,443,537.0,159,6125,0.0007350000000769796,10.173040000000126,0.8198473544303806,2.686431174393571,38.52201257861636,77.63781837154824,512,547263,2.79999999293068e-05,2853.576821,5.826359599609375,126.10963693937887,1068.873046875,591.7236733252079,64.373046875,671,20,1440,824.7213114754097,normal,1440.0,537.0,20.0,20.0
1005,8192,49942,443,537.0,29,2301,0.0019529999999576828,10.230438000000053,5.188668000000007,4.992958808479818,79.34482758620689,138.3074411442207,32,10088,5.8000000080937746e-05,2854.011328,93.7256264375,503.7188188467511,315.25,549.379121695427,69.96875,61,20,1440,203.09836065573768,normal,1440.0,537.0,20.0,20.0
1006,8192,49943,443,537.0,190,5479,0.00031099999978323467,10.080387999999855,0.7416245555555564,2.5514716355207154,28.836842105263162,55.94082011424487,667,837308,0.0,2855.324682,4.488987653673163,110.55940049995272,1255.3343328335832,453.8394307401702,64.28635682158921,857,20,1440,983.4154025670945,normal,1440.0,537.0,20.0,20.0
1007,8192,49944,443,537.0,11,906,0.00106999999979962,5.3996860000002025,0.5960555000000113,1.6900967464785517,82.36363636363636,155.3990171959094,14,6057,4.0999999782798107e-05,2854.5059969999998,204.3175782142857,762.7781571467232,432.6428571428572,623.7371989921662,77.64285714285714,25,20,1440,278.52,normal,1440.0,537.0,20.0,20.0
1008,8192,49945,443,537.0,12,926,0.000371999999970285,5.1679800000001705,0.5620102727272586,1.5337452310118511,77.16666666666667,149.25684594217466,15,6077,4.399999988891068e-05,2856.368623,190.83491406666664,737.3989698838153,405.13333333333327,610.4183421072407,89.46666666666668,27,20,1440,259.3703703703704,normal,1440.0,537.0,20.0,20.0
1009,8192,49946,443,250.0,29,2378,0.0008920000000216534,66.04213900000013,13.777201142857153,26.20177201408023,82.0,151.41664373509275,37,5313,3.2999999802996165e-05,2860.089752,87.7251241081081,469.02182134699063,143.59459459459458,324.1922834316644,69.16216216216216,66,20,1440,116.53030303030305,normal,1440.0,811.0,20.0,20.0
1010,8192,49947,443,252.0,31,2729,0.0006330000001071312,65.65072299999974,12.77048956666666,25.3105101932196,88.03225806451613,178.5343074166172,42,5714,5.0999999984924216e-05,2864.918202,77.33341369047619,441.1787227907832,136.04761904761904,307.4464420842927,68.54761904761905,73,20,1440,115.65753424657534,normal,1440.0,975.0,20.0,20.0
1011,8192,49948,443,537.0,26,2253,0.0013120000003254972,65.80050200000005,15.29527784,27.04038052042609,86.65384615384615,121.976044306312,28,1675,0.0027770000001510198,2865.649659,116.00000735714286,539.502038941135,59.82142857142857,90.38110814210407,64.0,54,20,537,72.74074074074075,normal,453.0,537.0,20.0,20.0
1012,8192,49949,443,240.0,41,13934,0.0,65.46170600000005,8.853819475,21.265824479511625,339.8536585365854,526.140787288707,45,5946,3.9000000015221297e-05,2873.592878,71.72731093333333,427.6500838529492,132.13333333333333,316.22306568738355,68.24444444444444,86,20,1480,231.1627906976744,normal,1440.0,1480.0,20.0,20.0
1013,8192,49950,443,242.0,10,591,0.0021179999998821586,5.303746000000047,0.6403913333333549,1.751131000515462,59.1,75.26021525347905,13,6037,4.200000012133387e-05,2876.233715,221.6903543846154,797.592490922133,464.3846153846154,632.7144614623486,64.0,23,20,1440,288.17391304347825,normal,1440.0,242.0,20.0,20.0
1014,8192,49951,443,212.0,26,1866,0.00047499999982392177,66.09879799999999,14.329626480000007,25.938808660436024,71.76923076923076,80.9905217626397,29,7055,8.000000025276677e-05,2881.573088,111.71707472413792,533.2825048647039,243.27586206896552,462.6023359023017,70.58620689655173,55,20,1440,162.2,normal,1440.0,345.0,20.0,20.0
1015,8192,49952,443,219.0,11,885,0.0022049999997761915,10.045556999999917,1.5447901999999885,3.348771005065,80.45454545454545,110.61135894325106,16,7171,3.9000000015221297e-05,2945.752095,185.0712515,736.1864911819423,448.1875,608.0203087342835,64.0,27,20,1440,298.3703703703704,normal,1440.0,347.0,20.0,20.0
1016,8192,49953,443,216.0,14,1385,0.002282999999806634,20.09267200000022,1.6549856153846332,5.5417342351239585,98.92857142857143,156.3282858827313,18,6976,3.80000001314329e-05,2946.388418,164.87963144444444,694.1890502907811,387.5555555555555,588.1187577374269,64.0,32,20,1440,261.28125,normal,1440.0,586.0,20.0,20.0
1017,8192,49954,443,537.0,30,3228,0.0007959999998092826,11.086435000000165,4.7127637931034485,5.031447987545033,107.6,268.88731135346745,43,28637,3.6999999792897136e-05,2967.623216,72.19115997674419,452.08637347175454,665.9767441860465,684.3639204668567,64.0,73,20,1440,436.5068493150685,normal,1440.0,1174.0,20.0,20.0
1018,8192,49955,443,537.0,14,1876,0.011981999999989057,10.083032999999887,5.199211461538479,4.797717971489356,134.0,291.96891299219885,16,973,0.0028030000003127498,2968.898032,189.7758906875,741.1140141433146,60.8125,118.91353651568295,64.0,30,20,1030,94.96666666666668,normal,482.0,1030.0,20.0,20.0
1019,8192,49956,443,537.0,16,1883,0.0013659999999617867,10.044699000000037,1.2405217333333287,2.7936793632699546,117.6875,171.05153950393625,27,19769,3.199999991920777e-05,2968.8979489999997,110.64588355555556,571.2314740307522,732.1851851851852,658.8543691682403,64.0,43,20,1440,503.53488372093017,normal,1440.0,537.0,20.0,20.0
1020,8192,49957,443,537.0,26,2377,0.0010619999998198182,10.088095000000068,0.9441884000000028,2.2994689615970465,91.42307692307692,147.58676717834106,52,53397,3.199999991920777e-05,2968.9107059999997,57.54691973076921,411.65318100577485,1026.8653846153843,586.0270364119148,64.0,78,20,1440,715.0512820512822,normal,1440.0,537.0,20.0,20.0
1021,8192,49958,443,537.0,16,3724,0.004762000000027911,10.051045000000158,4.786427933333318,4.651476347941132,232.75,484.27671153312065,17,1687,7.500000037907739e-05,2968.871189,178.86140123529412,718.983416170851,99.23529411764706,191.4991936705494,64.0,33,20,1456,163.96969696969697,normal,598.0,1456.0,20.0,20.0
1022,8192,49959,443,537.0,14,1881,0.005407000000104746,10.08030000000008,5.112753307692331,4.871359109143644,134.35714285714286,293.1498978975818,15,926,0.004908999999770458,2968.932088,202.35433533333332,765.3653635145738,61.73333333333333,116.00890770396326,64.0,29,20,1035,96.79310344827586,normal,455.0,1035.0,20.0,20.0
1023,8192,49960,443,537.0,7,751,0.0005120000000715663,5.804765999999745,1.0207730000000386,2.3440384177683042,107.28571428571428,190.4658449571421,7,300,4.899999976260006e-05,2969.052433,425.01325214285714,1121.817885721606,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1024,8192,49961,443,537.0,7,751,0.0004899999998997373,5.804296999999679,1.0195015000000087,2.3443952952825082,107.28571428571428,190.4658449571421,7,300,3.9000000015221297e-05,2969.042895,425.01254171428565,1121.8139913641942,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1025,8192,49962,443,537.0,11,1126,0.0014259999998103012,10.051972000000204,1.5421732000000248,3.363825857182641,102.36363636363636,173.50462398868382,17,10603,2.8999999813095204e-05,2972.358781,175.74664288235294,720.6752662505894,623.7058823529413,705.4122699444881,64.0,28,20,1440,418.8928571428572,normal,1440.0,537.0,20.0,20.0
1026,8192,49963,443,537.0,10,1114,0.0025359999999636784,10.00273900000002,1.7137995555555487,3.507478687245348,111.4,181.77654169642216,15,8884,2.3999999939405825e-05,2972.358754,199.17983226666664,767.1818728794569,592.2666666666668,700.2179728654567,64.0,25,20,1440,399.92,normal,1440.0,537.0,20.0,20.0
1027,8192,49964,443,537.0,12,1152,0.0032049999999799184,10.036845000000083,1.4005772727272912,3.2090015460749384,96.0,167.95129164027398,20,15362,3.400000014153193e-05,2972.3587079999998,149.38435365,664.4636611836943,768.1,679.319853351788,64.0,32,20,1440,516.0625,normal,1440.0,537.0,20.0,20.0
1028,8192,49965,443,537.0,7,751,0.00302800000008574,5.444872999999917,0.9632464999999684,2.196303319173424,107.28571428571428,190.4658449571421,7,300,0.0032919999998739517,2972.411396,425.44379614285714,1123.108944428681,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1029,8192,49966,443,247.0,13,1266,0.003044000000045344,10.053462000000307,3.7743227500000094,4.770020039763904,97.3846153846154,149.45263377936752,15,3715,8.400000024266774e-05,2974.0616670000004,201.28623766666664,767.0782333647203,247.66666666666663,457.30056803355217,64.0,28,20,1440,177.89285714285714,normal,1440.0,441.0,20.0,20.0
1030,8192,49967,443,537.0,11,2368,0.000608000000283937,0.7009160000002339,0.13781670000003032,0.2334516955889704,215.27272727272728,321.37488729180166,12,2621,9.500000032858223e-05,2974.872531,248.01475441666665,858.7375331168885,218.41666666666663,419.8197575006192,79.91666666666667,23,20,1440,216.91304347826087,normal,1440.0,795.0,20.0,20.0
1031,8192,49968,443,537.0,10,886,0.0015269999998963613,4.91399300000012,0.6187796666666954,1.6149174900878396,88.6,162.347501092906,11,5021,6.100000018705032e-05,2975.631252,271.01114227272734,897.022357469266,456.45454545454544,640.1595681759921,64.0,21,20,1440,281.2857142857143,normal,1440.0,537.0,20.0,20.0
1032,8192,49969,443,537.0,7,751,0.0022770000000491572,5.3945050000002075,0.9493143333333288,2.1783383749490146,107.28571428571428,190.4658449571421,7,300,0.002077999999983149,2980.621761,426.5961,1126.2212310072334,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1033,8192,49970,443,537.0,7,751,0.0021660000002157176,5.345526000000064,0.9488883333333432,2.1546762087387474,107.28571428571428,190.4658449571421,7,300,0.0017290000000684813,2980.622648,426.59586271428566,1126.2216881071308,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1034,8192,49971,443,537.0,7,751,0.0022369999996954,5.343483000000107,0.946502333333304,2.1548290774511463,107.28571428571428,190.4658449571421,7,300,0.0016040000000430155,2980.622589,426.5942205714286,1126.222386768804,42.857142857142854,58.72940368455018,64.0,14,20,537,75.07142857142857,normal,176.0,537.0,20.0,20.0
1035,8192,49972,443,537.0,11,906,0.0009979999999814027,5.786154999999781,0.623378700000012,1.8156490018712792,82.36363636363636,155.3990171959094,13,6037,5.000000010113581e-05,3015.208843,232.4168605384616,836.1265666045708,464.3846153846154,650.58506213786,78.69230769230771,24,20,1440,289.2916666666667,normal,1440.0,537.0,20.0,20.0
1036,8192,49973,443,537.0,11,906,0.0005339999997886481,5.415124000000105,0.5784938000000238,1.700977572810429,82.36363636363636,155.3990171959094,13,6037,5.400000009103678e-05,3029.662619,233.4944846153846,840.1454060838844,464.3846153846154,650.58506213786,78.69230769230771,24,20,1440,289.2916666666667,normal,1440.0,537.0,20.0,20.0
1037,8192,49974,443,537.0,11,906,0.0013880000001336155,5.3211779999996915,0.5750699000000168,1.6692914334439912,82.36363636363636,155.3990171959094,13,6037,4.499999977269909e-05,3038.777523,234.19246907692303,842.6743224620302,464.3846153846154,650.58506213786,78.69230769230771,24,20,1440,289.2916666666667,normal,1440.0,537.0,20.0,20.0
1038,8192,49975,443,537.0,77,4614,0.00032200000032389653,10.352722999999967,1.7412530394736845,3.734271576289337,59.92207792207793,112.91610372234757,235,228841,2.8999999813095204e-05,3046.8810399999998,13.52849040851064,198.73263724667208,973.791489361702,630.4413485363673,64.81276595744681,312,20,1440,748.2532051282051,normal,1440.0,537.0,20.0,20.0
1039,8192,49976,443,537.0,35,2367,0.001862999999957537,10.033574000000042,3.88206035294118,4.7759277796192094,67.62857142857143,123.41610289496874,55,27011,3.0000000151630957e-05,3047.23106,57.80362334545454,410.5803332851242,491.10909090909087,624.054712485279,67.47272727272727,90,20,1440,326.42222222222216,normal,1440.0,537.0,20.0,20.0
1040,8192,49977,443,253.0,9,1102,0.0009860000000116995,4.701650999999856,0.7214402500000006,1.6233072565022792,122.44444444444444,183.64851694957343,9,1024,0.0010970000002998859,3051.533485,339.6818088888889,1016.9456608897074,113.77777777777777,220.74576880303832,64.0,18,20,681,118.11111111111113,normal,681.0,569.0,20.0,20.0
1041,8192,49978,443,537.0,24,1501,0.00034899999991466757,10.39779899999985,5.497017478260877,5.036155412303947,62.54166666666666,122.50571563122612,32,12369,2.9000000267842548e-05,3052.7723969999997,99.349407,538.9602467148385,386.53125,601.5592633972419,69.96875,56,20,1440,247.67857142857144,normal,1440.0,537.0,20.0,20.0
1042,8192,49979,80,356.0,17,699,0.0010350000002290474,10.094826000000012,7.477695687500018,4.393421000608334,41.117647058823536,81.19027216432795,16,663,0.0021190000002206943,3053.859474,198.3434136875,761.4812214316678,41.4375,84.68921123732349,64.0,33,20,359,41.27272727272727,normal,359.0,356.0,20.0,20.0
1043,8192,49980,443,203.0,10,890,0.001621000000341155,0.194390999999996,0.05132000000003245,0.06506308104253884,89.0,123.85475364312828,14,5603,4.6999999995023245e-05,3056.0543030000013,218.32030914285718,816.7560294392051,400.21428571428567,561.9443140453617,64.0,24,20,1440,270.5416666666667,normal,1440.0,389.0,20.0,20.0
1044,8192,49981,443,207.0,24,1221,0.0004109999999855063,10.103425000000245,5.5025238260869695,4.975112225135535,50.875,85.51954391426763,33,14214,2.9999999696883613e-05,3056.716247,96.46197390909091,531.4394682631498,430.7272727272728,628.8182007110279,64.0,57,20,1440,270.7894736842105,normal,1440.0,393.0,20.0,20.0
1045,8192,49982,443,229.0,51,4029,0.0004109999999855063,10.088893000000098,2.5651945000000067,4.298296640614127,79.0,144.4433452949633,89,57499,2.700000004551839e-05,3058.081837,35.80140111235955,324.019921267149,646.056179775281,672.1190431550083,66.14606741573034,140,20,1440,439.4857142857143,normal,1440.0,533.0,20.0,20.0
1046,8192,49983,443,229.0,28,1771,0.0003320000000712753,10.68584600000031,4.712933925925932,5.1653619255927135,63.25,113.09767165301564,38,16657,2.8999999813095204e-05,3058.100974,83.8241745263158,495.5550633601822,438.3421052631578,616.0291883360193,69.02631578947367,66,20,1440,279.2121212121212,normal,1440.0,435.0,20.0,20.0
1047,8192,49984,443,229.0,40,2382,0.0003299999998489511,10.529058999999961,3.2626807948717884,4.767278364003452,59.55,109.99998834498771,76,55269,2.9999999696883613e-05,3058.100944000001,41.91206484210527,350.6138987894001,727.2236842105265,678.470920009285,66.51315789473685,116,20,1440,496.9913793103448,normal,1440.0,425.0,20.0,20.0
